ID_MUNICIPIO,TX_APROVACAO_5ANO,TX_REPROVACAO_5ANO,TX_ABANDONO_5ANO,TX_APROVACAO_9ANO,TX_REPROVACAO_9ANO,TX_ABANDONO_9ANO
2923357,0.93,0.045,0.025,0.915,0.025,0.06
2923407,0.955,0.038,0.007,1.0,0.0,0.0
2923506,0.963,0.037,0.0,0.836,0.116,0.048
2923605,0.978,0.0,0.022,0.968,0.032,0.0
2923704,0.855,0.139,0.006,0.864,0.09,0.046
2923803,0.923,0.065,0.012,0.958,0.018,0.024
2923902,0.949,0.042,0.009,0.851,0.095,0.054
2924009,0.911,0.087,0.002,0.964,0.035,0.001
2924058,0.909,0.079,0.012,0.922,0.052,0.026
2924108,0.942,0.058,0.0,0.824,0.162,0.014
2924207,0.767,0.182,0.051,0.886,0.081,0.033
2924306,0.992,0.008,0.0,0.994,0.003,0.003
2924405,0.761,0.187,0.052,0.844,0.068,0.088
2924504,0.956,0.044,0.0,0.955,0.034,0.011
2924603,0.956,0.031,0.013,0.936,0.042,0.022
2924652,0.94,0.06,0.0,0.93,0.031,0.039
2924678,0.784,0.181,0.035,0.605,0.267,0.128
2924702,0.992,0.008,0.0,0.932,0.03,0.038
2924801,0.96,0.036,0.004,0.946,0.05,0.004
2924900,0.977,0.023,0.0,0.964,0.007,0.029
2925006,0.938,0.059,0.003,0.87,0.082,0.048
2925105,0.929,0.066,0.005,0.942,0.029,0.029
2925204,0.994,0.006,0.0,0.926,0.058,0.016
2925253,0.805,0.159,0.036,0.898,0.06,0.042
2925303,0.928,0.061,0.011,0.901,0.066,0.033
2925402,0.925,0.046,0.029,0.885,0.079,0.036
2925501,0.845,0.133,0.022,0.914,0.052,0.034
2925600,0.984,0.005,0.011,0.933,0.028,0.039
2925709,0.902,0.069,0.029,0.857,0.116,0.027
2925758,0.972,0.019,0.009,0.938,0.048,0.014
2925808,0.93,0.061,0.009,0.834,0.114,0.052
2925907,0.804,0.179,0.017,0.858,0.095,0.047
2925931,1.0,0.0,0.0,1.0,0.0,0.0
2925956,0.993,0.007,0.0,0.961,0.013,0.026
2926004,0.94,0.046,0.014,0.892,0.046,0.062
2926103,0.966,0.034,0.0,0.916,0.078,0.006
2926202,0.837,0.15,0.013,0.891,0.067,0.042
2926301,0.887,0.106,0.007,0.871,0.094,0.035
2926400,0.956,0.034,0.01,0.95,0.029,0.021
2926509,0.859,0.117,0.024,0.925,0.031,0.044
2926608,0.991,0.008,0.001,0.983,0.013,0.004
2926657,0.861,0.117,0.022,0.796,0.112,0.092
2926707,0.976,0.016,0.008,1.0,0.0,0.0
2926806,0.962,0.013,0.025,0.994,0.0,0.006
2926905,0.952,0.048,0.0,0.968,0.0,0.032
2927002,0.868,0.125,0.007,0.901,0.091,0.008
2927101,0.865,0.123,0.012,0.949,0.017,0.034
2927200,0.939,0.05,0.011,0.895,0.059,0.046
2927309,0.88,0.108,0.012,0.85,0.123,0.027
2927408,0.945,0.048,0.007,0.918,0.045,0.037
2927507,0.895,0.095,0.01,0.848,0.107,0.045
2927606,0.865,0.122,0.013,0.939,0.025,0.036
2927705,0.942,0.058,0.0,0.922,0.075,0.003
2927804,0.976,0.024,0.0,0.793,0.085,0.122
2927903,1.0,0.0,0.0,1.0,0.0,0.0
2928000,0.932,0.057,0.011,0.877,0.043,0.08
2928059,0.942,0.035,0.023,0.857,0.086,0.057
2928109,0.922,0.064,0.014,0.917,0.066,0.017
2928208,0.983,0.014,0.003,0.987,0.005,0.008
2928307,0.852,0.114,0.034,0.937,0.028,0.035
2928406,0.946,0.054,0.0,0.918,0.006,0.076
2928505,0.912,0.088,0.0,0.946,0.023,0.031
2928604,0.865,0.113,0.022,0.881,0.053,0.066
2928703,0.88,0.112,0.008,0.909,0.07,0.021
2928802,0.847,0.146,0.007,0.85,0.12,0.03
2928901,0.98,0.015,0.005,0.974,0.009,0.017
2928950,0.957,0.043,0.0,0.937,0.032,0.031
2929008,0.896,0.094,0.01,0.862,0.116,0.022
2929057,0.991,0.009,0.0,0.966,0.014,0.02
2929107,0.978,0.013,0.009,0.975,0.012,0.013
2929206,0.881,0.099,0.02,0.9,0.086,0.014
2929255,0.985,0.012,0.003,0.93,0.035,0.035
2929305,0.871,0.117,0.012,0.789,0.206,0.005
2929354,0.677,0.177,0.146,0.774,0.151,0.075
2929370,0.879,0.095,0.026,0.907,0.036,0.057
2929404,0.849,0.143,0.008,0.885,0.084,0.031
2929503,0.914,0.086,0.0,0.91,0.079,0.011
2929602,0.968,0.0,0.032,0.959,0.0,0.041
2929701,0.874,0.084,0.042,0.781,0.07,0.149
2929750,0.992,0.008,0.0,1.0,0.0,0.0
2929800,0.898,0.102,0.0,0.873,0.106,0.021
2929909,0.98,0.013,0.007,0.966,0.022,0.012
2930006,0.957,0.026,0.017,0.943,0.041,0.016
2930105,0.876,0.117,0.007,0.917,0.047,0.036
2930154,0.983,0.014,0.003,0.971,0.013,0.016
2930204,0.916,0.071,0.013,0.877,0.078,0.045
2930303,0.991,0.009,0.0,0.961,0.004,0.035
2930402,0.964,0.036,0.0,0.88,0.082,0.038
2930501,0.853,0.133,0.014,0.883,0.071,0.046
2930600,0.98,0.013,0.007,0.826,0.168,0.006
2930709,0.909,0.083,0.008,0.898,0.067,0.035
2930758,0.965,0.035,0.0,0.918,0.012,0.07
2930766,0.788,0.185,0.027,0.84,0.109,0.051
2930774,0.92,0.08,0.0,0.933,0.058,0.009
2930808,1.0,0.0,0.0,1.0,0.0,0.0
2930907,0.993,0.007,0.0,0.969,0.021,0.01
2931004,0.943,0.049,0.008,0.772,0.171,0.057
2931053,0.949,0.047,0.004,0.86,0.101,0.039
2931103,0.883,0.086,0.031,0.704,0.185,0.111
2931202,0.932,0.05,0.018,0.85,0.047,0.103
2931301,0.983,0.017,0.0,0.991,0.009,0.0
2931350,0.885,0.107,0.008,0.854,0.134,0.012
2931400,0.899,0.101,0.0,0.957,0.043,0.0
2931509,0.886,0.106,0.008,0.908,0.067,0.025
2931608,0.974,0.005,0.021,0.986,0.0,0.014
2931707,0.856,0.136,0.008,0.802,0.19,0.008
2931806,0.938,0.057,0.005,0.957,0.043,0.0
2931905,0.865,0.114,0.021,0.816,0.107,0.077
2932002,0.964,0.03,0.006,0.952,0.027,0.021
2932101,0.947,0.053,0.0,0.922,0.06,0.018
2932200,0.782,0.197,0.021,0.922,0.047,0.031
2932309,0.933,0.062,0.005,0.854,0.057,0.089
2932408,0.964,0.036,0.0,0.971,0.015,0.014
2932457,0.888,0.096,0.016,0.845,0.105,0.05
2932507,0.9,0.07,0.03,0.904,0.035,0.061
2932606,1.0,0.0,0.0,0.876,0.109,0.015
2932705,0.873,0.103,0.024,0.819,0.114,0.067
2932804,0.921,0.074,0.005,0.901,0.066,0.033
2932903,0.765,0.208,0.027,0.826,0.13,0.044
2933000,0.949,0.034,0.017,0.879,0.069,0.052
2933059,0.979,0.021,0.0,0.992,0.008,0.0
2933109,0.867,0.133,0.0,0.92,0.044,0.036
2933158,0.903,0.081,0.016,0.841,0.063,0.096
2933174,0.913,0.087,0.0,0.824,0.155,0.021
2933208,0.941,0.054,0.005,0.9,0.079,0.021
2933257,0.917,0.083,0.0,0.861,0.089,0.05
2933307,0.925,0.068,0.007,0.929,0.054,0.017
2933406,1.0,0.0,0.0,0.853,0.051,0.096
2933455,0.964,0.031,0.005,0.902,0.071,0.027
2933505,0.794,0.168,0.038,0.876,0.057,0.067
2933604,0.964,0.025,0.011,0.885,0.055,0.06
3100203,0.992,0.0,0.008,0.825,0.14,0.035
3100302,0.875,0.125,0.0,1.0,0.0,0.0
3100500,1.0,0.0,0.0,0.963,0.037,0.0
3100906,1.0,0.0,0.0,1.0,0.0,0.0
3101102,0.992,0.008,0.0,1.0,0.0,0.0
3101201,1.0,0.0,0.0,1.0,0.0,0.0
3101300,0.875,0.125,0.0,1.0,0.0,0.0
3101409,0.932,0.068,0.0,1.0,0.0,0.0
3101508,0.993,0.007,0.0,0.98,0.02,0.0
3101607,0.998,0.0,0.002,0.979,0.0,0.021
3101706,0.994,0.002,0.004,0.915,0.052,0.033
3101805,0.976,0.024,0.0,0.973,0.0,0.027
3102001,1.0,0.0,0.0,1.0,0.0,0.0
3102407,1.0,0.0,0.0,1.0,0.0,0.0
3102506,0.881,0.119,0.0,0.692,0.154,0.154
3102704,1.0,0.0,0.0,0.944,0.056,0.0
3102803,0.908,0.092,0.0,0.908,0.028,0.064
3103207,1.0,0.0,0.0,0.935,0.065,0.0
3103405,0.983,0.017,0.0,0.97,0.03,0.0
3103504,0.971,0.028,0.001,0.996,0.0,0.004
3103603,0.968,0.032,0.0,1.0,0.0,0.0
3103751,0.866,0.134,0.0,0.941,0.059,0.0
3104007,0.968,0.032,0.0,0.984,0.016,0.0
3104106,0.98,0.02,0.0,0.982,0.018,0.0
3104205,1.0,0.0,0.0,1.0,0.0,0.0
3104403,0.882,0.118,0.0,0.967,0.033,0.0
3104502,1.0,0.0,0.0,1.0,0.0,0.0
3104700,1.0,0.0,0.0,1.0,0.0,0.0
3104809,0.842,0.158,0.0,0.909,0.091,0.0
3104908,1.0,0.0,0.0,1.0,0.0,0.0
3105103,1.0,0.0,0.0,1.0,0.0,0.0
3105202,1.0,0.0,0.0,1.0,0.0,0.0
3105400,0.979,0.021,0.0,0.938,0.062,0.0
3105509,1.0,0.0,0.0,1.0,0.0,0.0
3105608,0.96,0.039,0.001,0.94,0.055,0.005
3106101,0.75,0.25,0.0,0.9,0.1,0.0
3106200,0.983,0.015,0.002,0.903,0.085,0.012
3106309,1.0,0.0,0.0,0.963,0.037,0.0
3106507,1.0,0.0,0.0,1.0,0.0,0.0
3106705,0.929,0.069,0.002,0.98,0.014,0.006
3106903,0.979,0.021,0.0,0.946,0.036,0.018
3107000,1.0,0.0,0.0,0.833,0.083,0.084
3107109,1.0,0.0,0.0,1.0,0.0,0.0
3107208,0.938,0.062,0.0,0.98,0.02,0.0
3107307,1.0,0.0,0.0,0.962,0.038,0.0
3107406,1.0,0.0,0.0,1.0,0.0,0.0
3107505,1.0,0.0,0.0,1.0,0.0,0.0
3107802,1.0,0.0,0.0,0.902,0.0,0.098
3108206,1.0,0.0,0.0,0.958,0.021,0.021
3108255,0.961,0.039,0.0,1.0,0.0,0.0
3108305,0.993,0.007,0.0,0.982,0.0,0.018
3108404,1.0,0.0,0.0,0.855,0.096,0.049
3108503,0.944,0.056,0.0,0.957,0.043,0.0
3108602,1.0,0.0,0.0,0.984,0.016,0.0
3108800,0.925,0.075,0.0,1.0,0.0,0.0
3109006,0.987,0.013,0.0,0.983,0.017,0.0
3109303,0.997,0.0,0.003,0.929,0.009,0.062
3109451,0.9,0.1,0.0,0.898,0.061,0.041
3109600,1.0,0.0,0.0,0.959,0.041,0.0
3109808,1.0,0.0,0.0,0.97,0.03,0.0
3109907,1.0,0.0,0.0,0.986,0.014,0.0
3110202,0.941,0.059,0.0,0.793,0.207,0.0
3110509,0.996,0.004,0.0,0.925,0.075,0.0
3110608,0.997,0.003,0.0,1.0,0.0,0.0
3111002,0.913,0.083,0.004,0.917,0.076,0.007
3111101,1.0,0.0,0.0,1.0,0.0,0.0
3111150,1.0,0.0,0.0,0.929,0.0,0.071
3111507,0.983,0.017,0.0,0.888,0.038,0.074
3111606,1.0,0.0,0.0,0.866,0.134,0.0
3112703,0.994,0.0,0.006,0.913,0.014,0.073
3112901,0.841,0.159,0.0,1.0,0.0,0.0
3113008,1.0,0.0,0.0,0.953,0.0,0.047
3113206,1.0,0.0,0.0,0.893,0.107,0.0
3113305,0.925,0.075,0.0,0.882,0.118,0.0
3113503,1.0,0.0,0.0,1.0,0.0,0.0
3113701,0.962,0.038,0.0,0.951,0.012,0.037
3113800,1.0,0.0,0.0,1.0,0.0,0.0
3114006,1.0,0.0,0.0,1.0,0.0,0.0
3114402,1.0,0.0,0.0,1.0,0.0,0.0
3114501,0.978,0.022,0.0,0.968,0.032,0.0
3114709,0.975,0.025,0.0,0.867,0.117,0.016
3114907,0.958,0.042,0.0,0.882,0.088,0.03
3115003,1.0,0.0,0.0,1.0,0.0,0.0
3115300,0.956,0.044,0.0,0.903,0.058,0.039
3115359,1.0,0.0,0.0,1.0,0.0,0.0
3115474,1.0,0.0,0.0,1.0,0.0,0.0
3115607,1.0,0.0,0.0,1.0,0.0,0.0
3115805,1.0,0.0,0.0,0.868,0.019,0.113
3115904,0.898,0.102,0.0,0.953,0.047,0.0
3116001,1.0,0.0,0.0,1.0,0.0,0.0
3116159,0.986,0.014,0.0,0.976,0.012,0.012
3116209,1.0,0.0,0.0,0.95,0.05,0.0
3116605,1.0,0.0,0.0,1.0,0.0,0.0
3116902,1.0,0.0,0.0,1.0,0.0,0.0
3117009,1.0,0.0,0.0,1.0,0.0,0.0
3117306,0.991,0.009,0.0,1.0,0.0,0.0
3117405,1.0,0.0,0.0,0.97,0.0,0.03
3117504,1.0,0.0,0.0,0.968,0.032,0.0
3117603,1.0,0.0,0.0,1.0,0.0,0.0
3117801,1.0,0.0,0.0,1.0,0.0,0.0
3117836,1.0,0.0,0.0,1.0,0.0,0.0
3117876,0.988,0.012,0.0,1.0,0.0,0.0
3118007,0.9,0.098,0.002,0.961,0.037,0.002
3118304,0.968,0.032,0.0,0.931,0.066,0.003
3118403,1.0,0.0,0.0,0.969,0.031,0.0
3118601,0.961,0.035,0.004,0.923,0.067,0.01
3118809,1.0,0.0,0.0,0.982,0.0,0.018
3119104,0.996,0.0,0.004,0.987,0.0,0.013
3119203,1.0,0.0,0.0,0.972,0.028,0.0
3119302,1.0,0.0,0.0,0.979,0.0,0.021
3119401,0.995,0.003,0.002,0.996,0.004,0.0
3119500,1.0,0.0,0.0,0.977,0.011,0.012
3119609,1.0,0.0,0.0,0.931,0.0,0.069
3119955,1.0,0.0,0.0,1.0,0.0,0.0
3120151,1.0,0.0,0.0,0.969,0.0,0.031
3120201,0.993,0.007,0.0,1.0,0.0,0.0
3120409,0.947,0.053,0.0,0.889,0.056,0.055
3120508,1.0,0.0,0.0,1.0,0.0,0.0
3120706,1.0,0.0,0.0,0.968,0.032,0.0
3120805,0.988,0.012,0.0,1.0,0.0,0.0
3121209,1.0,0.0,0.0,0.97,0.0,0.03
3121258,0.858,0.142,0.0,0.943,0.057,0.0
3121506,0.944,0.056,0.0,0.732,0.268,0.0
3121605,0.995,0.005,0.0,1.0,0.0,0.0
3122009,1.0,0.0,0.0,0.909,0.091,0.0
3122306,0.966,0.034,0.0,0.99,0.008,0.002
3122355,1.0,0.0,0.0,1.0,0.0,0.0
3122470,1.0,0.0,0.0,1.0,0.0,0.0
3123205,0.949,0.051,0.0,0.913,0.087,0.0
3123403,1.0,0.0,0.0,0.955,0.0,0.045
3123601,0.975,0.021,0.004,1.0,0.0,0.0
3123700,1.0,0.0,0.0,0.875,0.031,0.094
3124104,0.994,0.001,0.005,0.939,0.033,0.028
3124203,0.978,0.022,0.0,0.958,0.0,0.042
3124906,0.965,0.035,0.0,1.0,0.0,0.0
3125101,0.98,0.02,0.0,0.985,0.015,0.0
3125606,0.99,0.01,0.0,1.0,0.0,0.0
3125705,0.883,0.117,0.0,0.862,0.128,0.01
3126109,0.993,0.005,0.002,0.982,0.018,0.0
3126208,1.0,0.0,0.0,1.0,0.0,0.0
3126406,1.0,0.0,0.0,0.957,0.043,0.0
3126505,1.0,0.0,0.0,1.0,0.0,0.0
3126604,1.0,0.0,0.0,1.0,0.0,0.0
3126703,0.994,0.0,0.006,1.0,0.0,0.0
3126802,0.975,0.025,0.0,0.905,0.024,0.071
3126950,1.0,0.0,0.0,1.0,0.0,0.0
3127057,1.0,0.0,0.0,1.0,0.0,0.0
3127107,0.993,0.007,0.0,1.0,0.0,0.0
3127339,1.0,0.0,0.0,1.0,0.0,0.0
3127602,1.0,0.0,0.0,1.0,0.0,0.0
3127701,0.99,0.004,0.006,0.936,0.028,0.036
3127800,0.994,0.006,0.0,0.955,0.009,0.036
3128105,0.994,0.006,0.0,1.0,0.0,0.0
3128204,1.0,0.0,0.0,1.0,0.0,0.0
3128303,1.0,0.0,0.0,0.878,0.122,0.0
3128501,0.966,0.034,0.0,1.0,0.0,0.0
3129509,1.0,0.0,0.0,1.0,0.0,0.0
3129657,1.0,0.0,0.0,1.0,0.0,0.0
3129806,0.998,0.001,0.001,0.965,0.016,0.019
3130507,1.0,0.0,0.0,1.0,0.0,0.0
3130655,1.0,0.0,0.0,0.933,0.0,0.067
3130705,0.881,0.119,0.0,1.0,0.0,0.0
3130903,1.0,0.0,0.0,1.0,0.0,0.0
3131208,1.0,0.0,0.0,1.0,0.0,0.0
3131307,0.983,0.016,0.001,0.97,0.025,0.005
3131406,1.0,0.0,0.0,1.0,0.0,0.0
3131703,0.947,0.053,0.0,0.93,0.059,0.011
3131901,0.961,0.039,0.0,0.966,0.029,0.005
3132008,0.895,0.105,0.0,1.0,0.0,0.0
3132107,0.994,0.006,0.0,0.926,0.037,0.037
3132305,0.981,0.0,0.019,0.819,0.153,0.028
3132503,1.0,0.0,0.0,1.0,0.0,0.0
3132602,1.0,0.0,0.0,0.903,0.065,0.032
3132701,1.0,0.0,0.0,0.881,0.075,0.044
3133303,1.0,0.0,0.0,0.829,0.049,0.122
3133600,0.965,0.035,0.0,0.896,0.104,0.0
3133709,1.0,0.0,0.0,1.0,0.0,0.0
3133758,0.985,0.015,0.0,0.992,0.0,0.008
3133808,0.989,0.008,0.003,0.917,0.083,0.0
3134004,1.0,0.0,0.0,1.0,0.0,0.0
3134103,1.0,0.0,0.0,1.0,0.0,0.0
3134202,0.993,0.007,0.0,0.986,0.014,0.0
3134400,0.979,0.021,0.0,1.0,0.0,0.0
3134707,0.985,0.015,0.0,1.0,0.0,0.0
3134905,1.0,0.0,0.0,0.995,0.005,0.0
3135001,1.0,0.0,0.0,0.808,0.192,0.0
3135050,1.0,0.0,0.0,0.935,0.022,0.043
3135100,1.0,0.0,0.0,0.976,0.016,0.008
3135209,0.967,0.033,0.0,0.956,0.028,0.016
3135308,1.0,0.0,0.0,1.0,0.0,0.0
3135357,1.0,0.0,0.0,1.0,0.0,0.0
3135407,1.0,0.0,0.0,1.0,0.0,0.0
3135704,1.0,0.0,0.0,0.929,0.036,0.035
3135803,0.994,0.006,0.0,1.0,0.0,0.0
3136009,0.994,0.0,0.006,0.966,0.0,0.034
3136207,0.989,0.009,0.002,0.897,0.1,0.003
3136306,1.0,0.0,0.0,0.943,0.023,0.034
3136405,1.0,0.0,0.0,0.871,0.129,0.0
3136504,1.0,0.0,0.0,1.0,0.0,0.0
3136652,0.92,0.08,0.0,0.99,0.01,0.0
3136702,0.9,0.098,0.002,0.899,0.094,0.007
3136959,1.0,0.0,0.0,1.0,0.0,0.0
3137007,0.995,0.0,0.005,0.895,0.105,0.0
3137403,0.942,0.05,0.008,0.934,0.033,0.033
3137601,0.991,0.007,0.002,0.918,0.064,0.018
3137700,0.972,0.024,0.004,0.932,0.014,0.054
3138005,1.0,0.0,0.0,0.984,0.0,0.016
3138104,1.0,0.0,0.0,0.939,0.061,0.0
3138203,0.97,0.03,0.0,0.974,0.022,0.004
3138351,1.0,0.0,0.0,0.9,0.1,0.0
3138401,0.997,0.0,0.003,0.982,0.015,0.003
3138609,1.0,0.0,0.0,1.0,0.0,0.0
3138658,1.0,0.0,0.0,1.0,0.0,0.0
3138682,1.0,0.0,0.0,1.0,0.0,0.0
3138807,1.0,0.0,0.0,1.0,0.0,0.0
3139201,1.0,0.0,0.0,0.897,0.069,0.034
3139300,0.987,0.007,0.006,0.882,0.079,0.039
3139409,0.998,0.0,0.002,0.918,0.057,0.025
3139508,1.0,0.0,0.0,0.913,0.065,0.022
3139607,1.0,0.0,0.0,1.0,0.0,0.0
3139706,1.0,0.0,0.0,0.836,0.11,0.054
3139805,1.0,0.0,0.0,0.8,0.0,0.2
3139904,0.993,0.007,0.0,0.952,0.048,0.0
3140001,0.973,0.023,0.004,0.879,0.089,0.032
3140209,0.864,0.136,0.0,1.0,0.0,0.0
3140506,0.973,0.018,0.009,0.86,0.047,0.093
3140530,0.941,0.059,0.0,1.0,0.0,0.0
3140555,0.917,0.083,0.0,0.971,0.0,0.029
3140605,1.0,0.0,0.0,1.0,0.0,0.0
3140704,0.992,0.006,0.002,0.911,0.084,0.005
3140852,1.0,0.0,0.0,0.909,0.061,0.03
3140902,1.0,0.0,0.0,1.0,0.0,0.0
3141108,0.996,0.004,0.0,0.903,0.097,0.0
3141207,1.0,0.0,0.0,1.0,0.0,0.0
3141306,1.0,0.0,0.0,0.947,0.018,0.035
3141702,1.0,0.0,0.0,1.0,0.0,0.0
3141801,0.997,0.003,0.0,0.966,0.011,0.023
3142007,1.0,0.0,0.0,0.846,0.154,0.0
3142106,0.978,0.022,0.0,1.0,0.0,0.0
3142205,0.988,0.012,0.0,1.0,0.0,0.0
3142254,1.0,0.0,0.0,0.966,0.0,0.034
3142601,1.0,0.0,0.0,1.0,0.0,0.0
3142700,1.0,0.0,0.0,1.0,0.0,0.0
3142809,0.939,0.061,0.0,0.952,0.036,0.012
3142908,1.0,0.0,0.0,1.0,0.0,0.0
3143104,1.0,0.0,0.0,0.982,0.018,0.0
3143302,0.999,0.001,0.0,0.991,0.009,0.0
3143401,0.996,0.0,0.004,0.794,0.161,0.045
3143500,1.0,0.0,0.0,0.88,0.06,0.06
3143609,1.0,0.0,0.0,0.872,0.103,0.025
3143906,0.966,0.034,0.0,0.988,0.012,0.0
3144003,1.0,0.0,0.0,1.0,0.0,0.0
3144300,0.958,0.031,0.011,0.851,0.064,0.085
3144805,0.985,0.015,0.0,0.965,0.02,0.015
3145000,1.0,0.0,0.0,1.0,0.0,0.0
3145059,1.0,0.0,0.0,0.941,0.0,0.059
3145109,0.982,0.009,0.009,0.968,0.032,0.0
3145208,0.997,0.003,0.0,0.996,0.001,0.003
3145307,1.0,0.0,0.0,0.974,0.0,0.026
3145356,0.936,0.064,0.0,1.0,0.0,0.0
3145372,1.0,0.0,0.0,1.0,0.0,0.0
3145406,0.84,0.12,0.04,0.957,0.043,0.0
3145505,0.967,0.033,0.0,0.964,0.0,0.036
3145604,0.988,0.012,0.0,1.0,0.0,0.0
3145703,1.0,0.0,0.0,1.0,0.0,0.0
3145851,0.937,0.063,0.0,0.904,0.096,0.0
3145877,1.0,0.0,0.0,0.902,0.037,0.061
3145901,0.969,0.031,0.0,0.822,0.178,0.0
3146107,0.926,0.074,0.0,0.965,0.03,0.005
3146206,1.0,0.0,0.0,0.8,0.0,0.2
3146305,1.0,0.0,0.0,0.956,0.044,0.0
3146552,1.0,0.0,0.0,0.967,0.033,0.0
3146602,1.0,0.0,0.0,1.0,0.0,0.0
3146750,0.84,0.16,0.0,1.0,0.0,0.0
3147006,0.993,0.007,0.0,0.949,0.039,0.012
3147105,0.988,0.01,0.002,0.966,0.024,0.01
3147204,1.0,0.0,0.0,1.0,0.0,0.0
3147303,0.989,0.006,0.005,1.0,0.0,0.0
3147402,1.0,0.0,0.0,1.0,0.0,0.0
3147709,1.0,0.0,0.0,0.938,0.062,0.0
3147808,1.0,0.0,0.0,1.0,0.0,0.0
3147907,0.997,0.002,0.001,0.995,0.0,0.005
3147956,1.0,0.0,0.0,1.0,0.0,0.0
3148004,0.978,0.016,0.006,0.962,0.034,0.004
3148103,1.0,0.0,0.0,0.996,0.004,0.0
3148400,0.98,0.02,0.0,0.95,0.025,0.025
3148608,1.0,0.0,0.0,0.957,0.0,0.043
3148707,0.992,0.0,0.008,1.0,0.0,0.0
3148756,1.0,0.0,0.0,0.981,0.019,0.0
3148905,0.976,0.024,0.0,0.889,0.074,0.037
3149002,1.0,0.0,0.0,0.965,0.018,0.017
3149309,0.998,0.0,0.002,0.908,0.089,0.003
3149408,1.0,0.0,0.0,0.95,0.0,0.05
3149507,1.0,0.0,0.0,0.921,0.053,0.026
3149952,0.991,0.0,0.009,0.984,0.0,0.016
3151107,1.0,0.0,0.0,0.8,0.2,0.0
3151206,1.0,0.0,0.0,1.0,0.0,0.0
3151404,0.97,0.03,0.0,0.946,0.054,0.0
3151800,0.928,0.065,0.007,0.935,0.046,0.019
3151909,1.0,0.0,0.0,1.0,0.0,0.0
3152006,0.996,0.004,0.0,0.902,0.024,0.074
3152105,0.954,0.046,0.0,0.884,0.116,0.0
3152170,1.0,0.0,0.0,1.0,0.0,0.0
3152204,1.0,0.0,0.0,0.981,0.0,0.019
3152402,0.944,0.056,0.0,0.977,0.023,0.0
3152501,0.973,0.022,0.005,0.993,0.003,0.004
3152808,1.0,0.0,0.0,1.0,0.0,0.0
3153202,1.0,0.0,0.0,1.0,0.0,0.0
3153400,1.0,0.0,0.0,0.983,0.0,0.017
3153608,0.968,0.032,0.0,1.0,0.0,0.0
3153707,1.0,0.0,0.0,0.941,0.02,0.039
3154002,0.931,0.069,0.0,1.0,0.0,0.0
3154101,0.902,0.098,0.0,0.967,0.033,0.0
3154200,0.933,0.067,0.0,0.781,0.156,0.063
3154309,0.928,0.072,0.0,0.871,0.091,0.038
3154408,1.0,0.0,0.0,1.0,0.0,0.0
3154507,1.0,0.0,0.0,1.0,0.0,0.0
3154606,1.0,0.0,0.0,1.0,0.0,0.0
3154804,0.979,0.021,0.0,0.966,0.0,0.034
3154903,0.922,0.078,0.0,0.743,0.257,0.0
3155108,1.0,0.0,0.0,1.0,0.0,0.0
3155504,0.989,0.0,0.011,0.962,0.0,0.038
3155603,1.0,0.0,0.0,0.964,0.029,0.007
3155702,0.991,0.009,0.0,0.937,0.063,0.0
3155900,0.833,0.167,0.0,1.0,0.0,0.0
3156007,1.0,0.0,0.0,1.0,0.0,0.0
3156205,0.919,0.081,0.0,0.923,0.077,0.0
3156452,1.0,0.0,0.0,0.982,0.018,0.0
3156601,0.919,0.081,0.0,0.953,0.047,0.0
3156700,0.993,0.004,0.003,0.987,0.009,0.004
3156908,0.985,0.015,0.0,0.938,0.038,0.024
3157005,1.0,0.0,0.0,1.0,0.0,0.0
3157203,0.973,0.021,0.006,0.993,0.004,0.003
3157252,0.914,0.086,0.0,0.865,0.0,0.135
3157278,0.976,0.024,0.0,0.8,0.143,0.057
3157302,1.0,0.0,0.0,1.0,0.0,0.0
3157336,0.868,0.105,0.027,1.0,0.0,0.0
3157377,1.0,0.0,0.0,1.0,0.0,0.0
3157401,0.9,0.1,0.0,0.968,0.032,0.0
3157658,1.0,0.0,0.0,0.929,0.071,0.0
3157807,0.948,0.051,0.001,0.845,0.15,0.005
3157906,0.992,0.008,0.0,0.938,0.062,0.0
3158102,0.97,0.03,0.0,1.0,0.0,0.0
3158201,1.0,0.0,0.0,1.0,0.0,0.0
3158409,1.0,0.0,0.0,0.981,0.0,0.019
3158508,1.0,0.0,0.0,0.889,0.111,0.0
3158607,0.8,0.2,0.0,0.848,0.109,0.043
3158706,1.0,0.0,0.0,0.905,0.048,0.047
3159001,0.966,0.034,0.0,1.0,0.0,0.0
3159100,0.95,0.05,0.0,0.935,0.065,0.0
3159308,0.87,0.13,0.0,0.654,0.346,0.0
3159407,0.9,0.1,0.0,1.0,0.0,0.0
3159506,0.986,0.014,0.0,1.0,0.0,0.0
3159605,0.989,0.011,0.0,0.963,0.037,0.0
3159704,1.0,0.0,0.0,1.0,0.0,0.0
3159803,1.0,0.0,0.0,1.0,0.0,0.0
3159902,0.956,0.044,0.0,1.0,0.0,0.0
3160009,1.0,0.0,0.0,1.0,0.0,0.0
3160454,0.989,0.011,0.0,1.0,0.0,0.0
3160702,0.977,0.023,0.0,0.975,0.025,0.0
3160900,1.0,0.0,0.0,0.969,0.016,0.015
3160959,1.0,0.0,0.0,1.0,0.0,0.0
3161106,0.968,0.032,0.0,0.982,0.007,0.011
3161304,1.0,0.0,0.0,0.951,0.049,0.0
3161601,1.0,0.0,0.0,0.947,0.0,0.053
